Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3321d_319_03~0095	"04/11/13 11:51:09"	D:/CGA/Users/Dugal/MSc	40022	16.0	11.3	7.7	8.7	7.8	3.2	6.3	4.5	4.5	4.5	Auto	Auto	Auto	Auto	Auto	18.046261	9.978325	87.036166	17.896162	-10.300500	93.345031	-18.056452	-9.990975	-93.422123	-17.887492	10.314224	-87.163484	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9780510719E-001	-3.9318046184E-003	3.0692106599E+003	8.2177080559E-004	-1.0003669404E+000	2.0343090113E+003	2.4460736260E-007	-2.1098374987E-006	1.0000000000E+000	-9.9716833881E-001	-6.7958931278E-003	3.0697098387E+003	2.5117963992E-003	-1.0003741720E+000	2.0271542953E+003	2.3147632830E-007	-2.8607577289E-006	1.0000000000E+000	9.9887349642E-001	-5.2828904965E-003	6.4257843544E+000	3.2813468266E-003	9.9739072225E-001	-7.3875478680E-001	1.5895433131E-007	-1.4409104348E-006	1.0000000000E+000	-2.2599007410E-002	-4.8029761327E+000	9.0011320200E+003	4.7979221864E+000	-3.5365072194E-002	-1.7878376641E+002	3.2083181610E-007	-1.6921675560E-006	1.0000000000E+000	3	143	288	273	14	41	0.07320	288	274	19	44	0.07495	288	215	160	6	0.05824	288	228	35	27	0.24989	2.43
3321d_319_03~0096	"04/11/13 11:52:01"	D:/CGA/Users/Dugal/MSc	40023	16.0	11.3	7.7	8.7	7.8	3.2	6.5	4.6	4.6	4.6	Auto	Auto	Auto	Auto	Auto	18.046486	9.978168	87.035853	17.896233	-10.301005	93.343513	-18.056773	-9.990456	-93.423416	-17.887426	10.314380	-87.163300	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9801924564E-001	-3.7341715250E-003	3.0695525765E+003	7.7681781054E-004	-1.0003237440E+000	2.0343515173E+003	2.2965519482E-007	-1.9687813328E-006	1.0000000000E+000	-9.9732365269E-001	-6.5449636388E-003	3.0698959227E+003	2.4336504487E-003	-1.0003145984E+000	2.0272340462E+003	2.1556564619E-007	-2.7223112512E-006	1.0000000000E+000	9.9886932635E-001	-5.1125881655E-003	6.3673218987E+000	3.2219786006E-003	9.9726221540E-001	-5.4364506497E-001	1.2302745730E-007	-1.3500244270E-006	1.0000000000E+000	-2.2793579897E-002	-4.8026448640E+000	9.0005341045E+003	4.7971457918E+000	-3.5217574621E-002	-1.7855110668E+002	2.6571446096E-007	-1.6846595719E-006	1.0000000000E+000	3	143	288	266	17	38	0.07405	288	266	16	30	0.07312	288	242	175	14	0.04704	288	213	24	39	0.27426	0.76
3321d_319_03~0097	"04/11/13 11:52:54"	D:/CGA/Users/Dugal/MSc	40024	16.0	11.3	7.7	8.7	7.8	3.4	6.8	4.8	4.8	4.8	Auto	Auto	Auto	Auto	Auto	18.046481	9.978200	87.035844	17.896287	-10.300870	93.344061	-18.056838	-9.990487	-93.424289	-17.887410	10.314251	-87.162819	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799179250E-001	-3.7180018168E-003	3.0695505398E+003	8.4699988325E-004	-1.0003838650E+000	2.0344443526E+003	2.6911774043E-007	-1.9842144913E-006	1.0000000000E+000	-9.9725144156E-001	-6.6821364885E-003	3.0698236357E+003	2.5002612863E-003	-1.0003732520E+000	2.0272317575E+003	2.3189724135E-007	-2.8099665237E-006	1.0000000000E+000	9.9887241498E-001	-5.1336098782E-003	6.3663927877E+000	3.2076902856E-003	9.9716960867E-001	-4.0897427870E-001	1.4997448472E-007	-1.4043068969E-006	1.0000000000E+000	-2.2596976301E-002	-4.8025901386E+000	9.0003171120E+003	4.7969214199E+000	-3.5691380397E-002	-1.7786207174E+002	2.7052621955E-007	-1.7058396934E-006	1.0000000000E+000	3	143	288	275	11	35	0.07516	288	275	12	27	0.08239	288	259	185	11	0.05187	288	261	33	37	0.27421	0.73
3321d_319_03~0098	"04/11/13 11:53:49"	D:/CGA/Users/Dugal/MSc	40025	16.0	11.3	7.7	8.7	7.8	3.6	7.2	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046089	9.978155	87.035933	17.896141	-10.300742	93.344891	-18.056630	-9.990584	-93.423865	-17.887098	10.314285	-87.164582	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9804394076E-001	-3.7438512003E-003	3.0696850834E+003	8.6104927269E-004	-1.0003793480E+000	2.0344004979E+003	2.7321327072E-007	-1.9728711392E-006	1.0000000000E+000	-9.9726481782E-001	-6.6521911022E-003	3.0698618258E+003	2.5274560731E-003	-1.0003820871E+000	2.0272183778E+003	2.4657639015E-007	-2.8000894958E-006	1.0000000000E+000	9.9902846996E-001	-5.0037120987E-003	6.0970875137E+000	3.2658864714E-003	9.9739489102E-001	-6.1089649220E-001	1.9493462423E-007	-1.3619358954E-006	1.0000000000E+000	-2.2748409177E-002	-4.8027264308E+000	9.0008051476E+003	4.7970932531E+000	-3.5163300698E-002	-1.7850144753E+002	2.8625456665E-007	-1.7159792622E-006	1.0000000000E+000	3	143	288	284	8	36	0.07364	288	285	5	28	0.07145	288	261	205	11	0.05214	288	273	46	33	0.26720	0.91
3321d_319_03~0099	"04/11/13 11:54:44"	D:/CGA/Users/Dugal/MSc	40026	16.0	8.0	7.7	8.7	7.8	3.9	3.9	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.046261	9.978222	87.035879	17.896350	-10.300303	93.345857	-18.056429	-9.990847	-93.421873	-17.887701	10.313999	-87.161680	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785247533E-001	-3.8781367473E-003	3.0692441050E+003	8.7391963960E-004	-1.0003683677E+000	2.0342710220E+003	2.5675197595E-007	-2.1127592513E-006	1.0000000000E+000	-9.9727132806E-001	-6.6814981649E-003	3.0699054456E+003	2.5870789229E-003	-1.0004791706E+000	2.0272612242E+003	2.6753024574E-007	-2.8078445961E-006	1.0000000000E+000	9.9935574274E-001	-5.0968943296E-003	6.1837599857E+000	3.4556794224E-003	9.9759944100E-001	-8.7894211233E-001	3.7676368375E-007	-1.3542595568E-006	1.0000000000E+000	-2.2445975507E-002	-4.8025407227E+000	8.9999586738E+003	4.7968223019E+000	-3.5785514561E-002	-1.7786270919E+002	2.8277679791E-007	-1.7619080007E-006	1.0000000000E+000	3	143	288	280	12	21	0.07515	288	280	6	38	0.06991	288	252	215	9	0.03863	288	268	58	29	0.25476	1.06
3321d_319_03~0100	"04/11/13 11:55:41"	D:/CGA/Users/Dugal/MSc	40027	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045990	9.978106	87.035968	17.895909	-10.299973	93.345842	-18.056168	-9.990803	-93.422153	-17.887257	10.313742	-87.163025	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787679979E-001	-3.8207886842E-003	3.0695272165E+003	1.0294560273E-003	-1.0004958711E+000	2.0343911764E+003	3.6389157477E-007	-2.0310645038E-006	1.0000000000E+000	-9.9717915707E-001	-6.7893940354E-003	3.0697631547E+003	2.5925838344E-003	-1.0004822270E+000	2.0272210167E+003	2.7477231258E-007	-2.8679328625E-006	1.0000000000E+000	9.9862041380E-001	-5.2768209680E-003	6.5265337444E+000	3.2646468658E-003	9.9687772957E-001	-4.8727880313E-001	1.6773466844E-007	-1.5432620041E-006	1.0000000000E+000	-2.2302438464E-002	-4.8028311617E+000	9.0003210583E+003	4.7970789994E+000	-3.5976925836E-002	-1.7755395988E+002	3.2684402472E-007	-1.7640167028E-006	1.0000000000E+000	3	143	288	269	23	24	0.06806	288	272	18	36	0.06424	288	228	9	30	0.09259	288	232	65	30	0.21665	1.25
3321d_319_03~0101	"04/11/13 11:56:37"	D:/CGA/Users/Dugal/MSc	40028	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.8	5.8	5.8	Auto	Auto	Auto	Auto	Auto	18.046476	9.978172	87.035854	17.896258	-10.300798	93.343932	-18.056549	-9.990553	-93.422822	-17.887674	10.314241	-87.161729	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9790636785E-001	-3.8513795783E-003	3.0694812207E+003	9.2069196014E-004	-1.0004183594E+000	2.0343501834E+003	2.9387323042E-007	-2.0696812154E-006	1.0000000000E+000	-9.9721255277E-001	-6.7074061444E-003	3.0699178017E+003	2.6297570513E-003	-1.0004767845E+000	2.0272464724E+003	3.0202797667E-007	-2.8204097417E-006	1.0000000000E+000	9.9881147206E-001	-5.1185651032E-003	6.4017804093E+000	3.2325164491E-003	9.9726219460E-001	-6.1740180603E-001	1.4844132732E-007	-1.3337538737E-006	1.0000000000E+000	-2.2927014454E-002	-4.8026747750E+000	9.0013616675E+003	4.7975247665E+000	-3.5142365802E-002	-1.7901894211E+002	2.7845911501E-007	-1.6567891120E-006	1.0000000000E+000	3	143	288	271	23	34	0.07406	288	272	14	29	0.07386	288	216	3	32	0.10927	288	247	86	31	0.25645	2.11
3321d_319_03~0102	"04/11/13 11:57:33"	D:/CGA/Users/Dugal/MSc	40029	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046096	9.977966	87.035993	17.896219	-10.300223	93.345881	-18.056147	-9.990632	-93.423101	-17.887690	10.313947	-87.163667	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791548600E-001	-3.8079609736E-003	3.0695250263E+003	9.6004387457E-004	-1.0004173623E+000	2.0343277365E+003	3.0982325948E-007	-2.0216299399E-006	1.0000000000E+000	-9.9718395756E-001	-6.7074760888E-003	3.0698016920E+003	2.6211553402E-003	-1.0004539860E+000	2.0272009198E+003	2.8046510211E-007	-2.8264925151E-006	1.0000000000E+000	9.9881135372E-001	-5.1840588180E-003	6.4494510028E+000	3.1800316994E-003	9.9722740916E-001	-5.1326697193E-001	1.2666393986E-007	-1.3293701970E-006	1.0000000000E+000	-2.2504351856E-002	-4.8025515429E+000	9.0002867206E+003	4.7969527605E+000	-3.5451201612E-002	-1.7805802560E+002	2.8272802284E-007	-1.7038015482E-006	1.0000000000E+000	3	143	288	267	16	42	0.07960	288	268	7	30	0.07825	288	219	3	33	0.10824	288	239	76	26	0.32260	1.44
3321d_319_03~0103	"04/11/13 11:58:28"	D:/CGA/Users/Dugal/MSc	40030	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.8	5.8	5.8	Auto	Auto	Auto	Auto	Auto	18.046118	9.977895	87.036011	17.895886	-10.300174	93.345391	-18.056277	-9.990579	-93.422845	-17.887252	10.313928	-87.163327	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9776647646E-001	-3.9899142680E-003	3.0691240851E+003	8.4093405500E-004	-1.0003132715E+000	2.0342219858E+003	2.2844326775E-007	-2.1407503069E-006	1.0000000000E+000	-9.9714878477E-001	-6.8699562720E-003	3.0696755511E+003	2.4750169580E-003	-1.0003613303E+000	2.0271890008E+003	2.2077983371E-007	-2.9113334481E-006	1.0000000000E+000	9.9900140422E-001	-5.2741967768E-003	6.3995443414E+000	3.2888453334E-003	9.9722802507E-001	-7.2460664347E-001	2.1451210490E-007	-1.4883327334E-006	1.0000000000E+000	-2.2976429078E-002	-4.8023509746E+000	9.0005160206E+003	4.7965968003E+000	-3.6157453467E-002	-1.7707123817E+002	2.5635697982E-007	-1.7469546068E-006	1.0000000000E+000	3	144	288	275	4	31	0.07564	288	277	8	37	0.07730	288	238	208	6	0.04435	288	246	113	22	0.29501	1.33
3321d_319_03~0104	"04/11/13 11:59:23"	D:/CGA/Users/Dugal/MSc	40031	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.046120	9.978387	87.035853	17.896580	-10.300200	93.346157	-18.056132	-9.991074	-93.421092	-17.888093	10.313941	-87.160341	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9801103762E-001	-3.7432308169E-003	3.0696412055E+003	8.9729340340E-004	-1.0003240832E+000	2.0343642640E+003	2.8547654893E-007	-1.9746233617E-006	1.0000000000E+000	-9.9727742064E-001	-6.6795613220E-003	3.0699369217E+003	2.5095179175E-003	-1.0003816744E+000	2.0272604194E+003	2.5110200640E-007	-2.7948130821E-006	1.0000000000E+000	9.9878906601E-001	-5.0018860995E-003	6.2791687043E+000	3.0721390234E-003	9.9713016223E-001	-1.8273398021E-001	9.9948437474E-008	-1.3589139221E-006	1.0000000000E+000	-2.2352658428E-002	-4.8031359000E+000	9.0007178360E+003	4.7979836934E+000	-3.4863482763E-002	-1.7976417253E+002	3.2792969292E-007	-1.7434016784E-006	1.0000000000E+000	3	143	288	279	4	26	0.08199	288	279	5	31	0.07922	288	244	208	10	0.05264	288	274	94	34	0.25807	2.70
3321d_319_03~0105	"04/11/13 12:00:18"	D:/CGA/Users/Dugal/MSc	40032	16.0	8.0	7.7	8.7	7.8	3.8	3.8	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046151	9.978256	87.035889	17.896015	-10.300925	93.343125	-18.056288	-9.990425	-93.422951	-17.887343	10.314164	-87.161930	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9796149964E-001	-3.8706616927E-003	3.0695440543E+003	8.5711944882E-004	-1.0003584573E+000	2.0343578494E+003	2.6300791906E-007	-2.0396572985E-006	1.0000000000E+000	-9.9730521138E-001	-6.7106956163E-003	3.0700867634E+003	2.5502138853E-003	-1.0004826738E+000	2.0273660608E+003	2.8062546009E-007	-2.7828378952E-006	1.0000000000E+000	9.9903874936E-001	-5.1998378051E-003	6.3404738923E+000	3.3007799513E-003	9.9725714272E-001	-7.6134950653E-001	2.4202020279E-007	-1.5108097774E-006	1.0000000000E+000	-2.2216853889E-002	-4.8034490319E+000	9.0017201215E+003	4.7993472847E+000	-3.4210901856E-002	-1.8069503963E+002	3.6715070844E-007	-1.5359003248E-006	1.0000000000E+000	3	143	288	279	1	34	0.07661	288	279	5	37	0.07727	288	256	216	7	0.04975	288	262	50	37	0.29439	3.57
3321d_319_03~0106	"04/11/13 12:01:15"	D:/CGA/Users/Dugal/MSc	40033	16.0	11.3	7.7	8.7	7.8	3.6	7.2	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046213	9.977878	87.035998	17.895960	-10.301089	93.343988	-18.056734	-9.990084	-93.424883	-17.886910	10.314409	-87.164808	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784402459E-001	-3.9159933710E-003	3.0693412770E+003	8.5640835101E-004	-1.0003572595E+000	2.0343141327E+003	2.6790519857E-007	-2.0902716613E-006	1.0000000000E+000	-9.9719185831E-001	-6.7913288632E-003	3.0697849097E+003	2.5362890333E-003	-1.0004441147E+000	2.0272266681E+003	2.7150447549E-007	-2.9145773294E-006	1.0000000000E+000	9.9900049034E-001	-5.1013223561E-003	6.4157446861E+000	3.2961137393E-003	9.9765636765E-001	-7.5201497063E-001	1.9376657358E-007	-1.2774887276E-006	1.0000000000E+000	-2.3054796938E-002	-4.8022205851E+000	9.0003442986E+003	4.7958562953E+000	-3.6535961617E-002	-1.7645800024E+002	2.3605961733E-007	-1.7952472271E-006	1.0000000000E+000	3	143	288	280	2	47	0.08805	288	282	7	34	0.08663	288	261	197	8	0.05539	288	249	72	43	0.31289	4.45
3321d_319_03~0107	"04/11/13 12:02:11"	D:/CGA/Users/Dugal/MSc	40034	16.0	11.3	7.7	8.7	7.8	3.6	7.3	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046015	9.978252	87.035917	17.895780	-10.300623	93.343751	-18.056211	-9.990648	-93.422297	-17.887076	10.314096	-87.163222	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787109259E-001	-3.8437664173E-003	3.0691035040E+003	7.0075273011E-004	-1.0001647613E+000	2.0342153335E+003	1.5563494087E-007	-2.0722936686E-006	1.0000000000E+000	-9.9722028319E-001	-6.7084221650E-003	3.0695696151E+003	2.3755495624E-003	-1.0002397748E+000	2.0271269891E+003	1.3838018687E-007	-2.8317314171E-006	1.0000000000E+000	9.9912438225E-001	-5.1675664422E-003	6.3429347939E+000	3.2863560009E-003	9.9747606836E-001	-6.6567340802E-001	2.3543444705E-007	-1.3595639081E-006	1.0000000000E+000	-2.2519948174E-002	-4.8031278559E+000	9.0012364095E+003	4.7979879027E+000	-3.5596665504E-002	-1.7822948922E+002	3.2842728800E-007	-1.6741284384E-006	1.0000000000E+000	3	144	288	282	5	41	0.06972	288	282	5	35	0.07340	288	265	181	10	0.04525	288	269	77	30	0.27197	1.98
3321d_319_03~0108	"04/11/13 12:03:05"	D:/CGA/Users/Dugal/MSc	40035	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.1	5.1	5.1	Auto	Auto	Auto	Auto	Auto	18.046516	9.978285	87.035810	17.896517	-10.300709	93.344415	-18.056662	-9.990772	-93.422279	-17.887873	10.314265	-87.161519	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789279492E-001	-3.8304180398E-003	3.0693692468E+003	7.9218107636E-004	-1.0002928606E+000	2.0343909671E+003	2.5528746088E-007	-2.0472872077E-006	1.0000000000E+000	-9.9720237571E-001	-6.7841830650E-003	3.0697930937E+003	2.4718878825E-003	-1.0003345110E+000	2.0272270559E+003	2.3983066533E-007	-2.8585230646E-006	1.0000000000E+000	9.9893064568E-001	-5.0971286692E-003	6.3062815010E+000	3.2382723281E-003	9.9730939081E-001	-6.5061425534E-001	1.6430664957E-007	-1.3976841360E-006	1.0000000000E+000	-2.2766031228E-002	-4.8027935046E+000	9.0010603394E+003	4.7977387261E+000	-3.4833426656E-002	-1.7963309392E+002	2.8602303524E-007	-1.6805664098E-006	1.0000000000E+000	3	143	288	282	7	26	0.07722	288	282	2	34	0.07706	288	272	172	11	0.05144	288	265	57	36	0.24744	1.53
3321d_319_04~0109	"04/11/13 12:03:59"	D:/CGA/Users/Dugal/MSc	50000	16.0	11.3	7.7	8.7	7.8	3.6	7.2	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.045682	9.977891	87.036287	17.896643	-10.300928	93.345904	-18.055373	-9.990502	-93.420755	-17.888466	10.314556	-87.159768	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785647944E-001	-3.8846259658E-003	3.0689835838E+003	8.2393136544E-004	-1.0000971062E+000	2.0339520307E+003	1.7824349960E-007	-2.1002969159E-006	1.0000000000E+000	-9.9718738216E-001	-6.7534800793E-003	3.0694321598E+003	2.4315063315E-003	-1.0002258345E+000	2.0269689293E+003	1.7734862528E-007	-2.8619832967E-006	1.0000000000E+000	9.9896469697E-001	-5.1306184842E-003	6.2101902596E+000	3.1851092684E-003	9.9729567193E-001	-4.1611567591E-001	1.3531710023E-007	-1.3860014174E-006	1.0000000000E+000	-2.3052275711E-002	-4.8020628272E+000	9.0000257893E+003	4.7960643309E+000	-3.6163966246E-002	-1.7681074842E+002	2.2842643323E-007	-1.8128638766E-006	1.0000000000E+000	5	144	288	275	3	43	0.06991	288	276	4	39	0.07230	288	262	141	16	0.05566	288	250	18	35	0.24414	3.01
3321d_319_04~0110	"04/11/13 12:04:54"	D:/CGA/Users/Dugal/MSc	50001	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.1	5.1	5.1	Auto	Auto	Auto	Auto	Auto	18.045464	9.977600	87.036230	17.895845	-10.300319	93.345718	-18.054973	-9.990429	-93.420676	-17.887874	10.314144	-87.160863	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9802594589E-001	-3.8094907314E-003	3.0694909578E+003	7.4483293261E-004	-1.0003606154E+000	2.0345509184E+003	2.5302190345E-007	-2.0171796012E-006	1.0000000000E+000	-9.9733666948E-001	-6.6797964510E-003	3.0698468066E+003	2.4510881899E-003	-1.0003557291E+000	2.0272324529E+003	2.2450044097E-007	-2.7924947635E-006	1.0000000000E+000	9.9904430781E-001	-5.1508832698E-003	6.1624753599E+000	3.2520598497E-003	9.9735891353E-001	-6.7117221098E-001	1.7852258425E-007	-1.3836261001E-006	1.0000000000E+000	-2.2812169059E-002	-4.8025518033E+000	9.0009870237E+003	4.7974655868E+000	-3.5234951016E-002	-1.7895039580E+002	2.8426359930E-007	-1.7226657492E-006	1.0000000000E+000	6	144	288	277	3	24	0.07619	288	277	1	35	0.07509	288	261	142	16	0.06020	288	264	22	39	0.26534	2.35
3321d_319_04~0111	"04/11/13 12:05:49"	D:/CGA/Users/Dugal/MSc	50002	16.0	8.0	7.7	8.7	7.8	3.9	3.9	5.3	5.3	5.3	Auto	Auto	Auto	Auto	Auto	18.045582	9.977723	87.035977	17.896210	-10.301549	93.343368	-18.055323	-9.989777	-93.422852	-17.887918	10.314629	-87.160597	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9782092463E-001	-3.9031745268E-003	3.0690055945E+003	8.2571000544E-004	-1.0001372511E+000	2.0340342840E+003	1.9714837392E-007	-2.1070468592E-006	1.0000000000E+000	-9.9712736933E-001	-6.8255312953E-003	3.0694630507E+003	2.4635424040E-003	-1.0002356221E+000	2.0269674130E+003	2.0073486973E-007	-2.8905359174E-006	1.0000000000E+000	9.9911529612E-001	-5.1349422929E-003	6.0884254686E+000	3.2905017075E-003	9.9740070131E-001	-7.0504545165E-001	1.9299238673E-007	-1.3892327558E-006	1.0000000000E+000	-2.2898310459E-002	-4.8023251260E+000	9.0003808677E+003	4.7965209310E+000	-3.6066925334E-002	-1.7705790029E+002	2.7014292323E-007	-1.7989220436E-006	1.0000000000E+000	6	144	288	278	2	40	0.07234	288	281	6	44	0.06595	288	258	152	16	0.06316	288	276	35	37	0.25747	1.99
3321d_319_04~0112	"04/11/13 12:06:43"	D:/CGA/Users/Dugal/MSc	50003	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.045276	9.977502	87.036298	17.895607	-10.300278	93.346052	-18.054930	-9.990094	-93.421567	-17.887464	10.313884	-87.161555	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786235644E-001	-3.9210537225E-003	3.0691787178E+003	7.9824779247E-004	-1.0002290389E+000	2.0341931674E+003	2.3391459600E-007	-2.0966328165E-006	1.0000000000E+000	-9.9724994131E-001	-6.7270705047E-003	3.0696922624E+003	2.4676080461E-003	-1.0002765864E+000	2.0270701536E+003	2.2662226802E-007	-2.8325027493E-006	1.0000000000E+000	9.9902373640E-001	-5.1177345494E-003	6.1234500768E+000	3.2286911862E-003	9.9742016135E-001	-6.7324783902E-001	1.5217773853E-007	-1.3480555152E-006	1.0000000000E+000	-2.2958197602E-002	-4.8018508322E+000	8.9999535824E+003	4.7959801461E+000	-3.5966651293E-002	-1.7683362406E+002	2.2213757272E-007	-1.7638049995E-006	1.0000000000E+000	6	144	288	283	4	42	0.07849	288	284	6	34	0.07612	288	247	158	14	0.05277	288	242	49	30	0.24521	1.00
3321d_319_04~0113	"04/11/13 12:07:37"	D:/CGA/Users/Dugal/MSc	50004	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045393	9.977607	87.036051	17.896021	-10.300763	93.345758	-18.055220	-9.990081	-93.421913	-17.887693	10.314271	-87.161322	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792364185E-001	-3.8092789770E-003	3.0691081218E+003	7.1966559996E-004	-1.0001437895E+000	2.0341824212E+003	1.7615907336E-007	-2.0434981706E-006	1.0000000000E+000	-9.9723064545E-001	-6.7156530233E-003	3.0695161018E+003	2.3919227067E-003	-1.0002350333E+000	2.0270528901E+003	1.7453568108E-007	-2.8484365936E-006	1.0000000000E+000	9.9894751001E-001	-5.1270790175E-003	6.2744291428E+000	3.2367839754E-003	9.9727605401E-001	-5.7429771869E-001	1.6694251267E-007	-1.4043548316E-006	1.0000000000E+000	-2.2939490833E-002	-4.8023500736E+000	9.0006606538E+003	4.7966456859E+000	-3.5212187688E-002	-1.7806679165E+002	2.5173442825E-007	-1.7424932605E-006	1.0000000000E+000	6	144	288	281	4	41	0.06890	288	282	4	37	0.06821	288	249	178	17	0.04032	288	241	55	33	0.25517	1.42
3321d_319_04~0114	"04/11/13 12:08:32"	D:/CGA/Users/Dugal/MSc	50005	16.0	8.0	7.7	8.7	7.8	4.4	4.4	6.0	6.0	6.0	Auto	Auto	Auto	Auto	Auto	18.045311	9.977434	87.036122	17.895835	-10.300810	93.345463	-18.055339	-9.989772	-93.423422	-17.887290	10.314205	-87.163103	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9798427273E-001	-3.7817250159E-003	3.0693225749E+003	8.4018404914E-004	-1.0001902229E+000	2.0341440166E+003	2.2446838428E-007	-2.0159063125E-006	1.0000000000E+000	-9.9723540350E-001	-6.7176457462E-003	3.0695374260E+003	2.4375906514E-003	-1.0002104721E+000	2.0269575419E+003	1.7294139872E-007	-2.8411008852E-006	1.0000000000E+000	9.9902856904E-001	-5.2158019604E-003	6.1838726411E+000	3.2444324610E-003	9.9722890061E-001	-6.3774262394E-001	1.8141177166E-007	-1.4694823658E-006	1.0000000000E+000	-2.2912203038E-002	-4.8021033422E+000	9.0002975640E+003	4.7965386061E+000	-3.5685461483E-002	-1.7723671671E+002	2.4938521843E-007	-1.7288986954E-006	1.0000000000E+000	6	144	288	279	6	38	0.07594	288	280	3	39	0.07677	288	247	187	8	0.06788	288	260	58	26	0.28059	0.91
3321d_319_04~0115	"04/11/13 12:09:26"	D:/CGA/Users/Dugal/MSc	50006	16.0	8.0	7.7	8.7	7.8	4.6	4.6	6.3	6.3	6.3	Auto	Auto	Auto	Auto	Auto	18.045581	9.977576	87.035705	17.895663	-10.301662	93.342398	-18.055173	-9.989378	-93.423499	-17.887490	10.314475	-87.161072	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9790953459E-001	-3.8169163221E-003	3.0692528517E+003	8.5159165742E-004	-1.0003053993E+000	2.0342512731E+003	2.5848483284E-007	-2.0639028896E-006	1.0000000000E+000	-9.9728205532E-001	-6.6313589175E-003	3.0697361063E+003	2.5071751323E-003	-1.0003179479E+000	2.0270610264E+003	2.3414903211E-007	-2.7900644960E-006	1.0000000000E+000	9.9880017721E-001	-5.1765682606E-003	6.3852488562E+000	3.1867582286E-003	9.9717539004E-001	-5.5316578616E-001	1.1795509210E-007	-1.4176205235E-006	1.0000000000E+000	-2.2617282426E-002	-4.8027927911E+000	9.0013788534E+003	4.7983662235E+000	-3.4679046587E-002	-1.7974490327E+002	3.2340799876E-007	-1.6579321486E-006	1.0000000000E+000	6	144	288	276	5	48	0.07258	288	276	3	43	0.07115	288	250	191	10	0.05076	288	233	49	33	0.30168	2.73
