Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3322c_322_04~0110	"04/11/13 00:23:31"	D:/CGA/Users/Dugal/MSc	160001	16.0	11.3	7.7	8.7	7.8	3.5	7.1	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046208	9.977923	87.035985	17.896973	-10.301539	93.345635	-18.055891	-9.990496	-93.420986	-17.888799	10.315129	-87.159844	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783678955E-001	-3.9121635307E-003	3.0689505549E+003	7.1464520128E-004	-1.0001851047E+000	2.0341270933E+003	1.3290482648E-007	-2.0943821889E-006	1.0000000000E+000	-9.9720466162E-001	-6.7687204909E-003	3.0694296282E+003	2.3571684719E-003	-1.0001924551E+000	2.0269420273E+003	7.4504869867E-008	-2.8586062966E-006	1.0000000000E+000	9.9864712482E-001	-5.1557034873E-003	6.5478350843E+000	3.1568253824E-003	9.9691664833E-001	-3.0061713919E-001	1.0021429320E-007	-1.4454815067E-006	1.0000000000E+000	-2.3003915747E-002	-4.8018693435E+000	9.0000537329E+003	4.7961065785E+000	-3.5856085864E-002	-1.7707930083E+002	2.1937659168E-007	-1.7365748391E-006	1.0000000000E+000	6	144	288	282	6	48	0.07070	288	282	9	32	0.07053	288	272	213	9	0.05471	288	267	56	24	0.23711	0.84
3322c_322_04~0111	"04/11/13 00:24:29"	D:/CGA/Users/Dugal/MSc	160002	16.0	11.3	7.7	8.7	7.8	3.6	7.2	5.1	5.1	5.1	Auto	Auto	Auto	Auto	Auto	18.046124	9.977853	87.036023	17.896491	-10.301215	93.345368	-18.056018	-9.990266	-93.421774	-17.888089	10.314670	-87.162201	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9797543614E-001	-3.7669285047E-003	3.0693429044E+003	8.2575548651E-004	-1.0003152096E+000	2.0342398306E+003	2.4896248297E-007	-2.0223910280E-006	1.0000000000E+000	-9.9723231974E-001	-6.6476164954E-003	3.0696877585E+003	2.5042922452E-003	-1.0003460416E+000	2.0270469714E+003	2.2785730913E-007	-2.8201497354E-006	1.0000000000E+000	9.9882090807E-001	-5.1891760201E-003	6.4869612210E+000	3.2158584863E-003	9.9712675276E-001	-5.2767242317E-001	1.7756307563E-007	-1.4368394473E-006	1.0000000000E+000	-2.2484425913E-002	-4.8028257691E+000	9.0010393615E+003	4.7976988903E+000	-3.6078564739E-002	-1.7721014901E+002	3.4615409415E-007	-1.7438329007E-006	1.0000000000E+000	5	144	288	280	11	36	0.06851	288	280	13	27	0.06955	288	269	217	8	0.05649	288	226	31	35	0.24508	1.49
3322c_322_04~0112	"04/11/13 00:25:28"	D:/CGA/Users/Dugal/MSc	160003	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046123	9.977851	87.036024	17.896781	-10.301290	93.346464	-18.055931	-9.990681	-93.420521	-17.888513	10.315150	-87.159882	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9779319989E-001	-3.9733229793E-003	3.0689445891E+003	7.2543129845E-004	-1.0001717649E+000	2.0340781655E+003	1.7245278985E-007	-2.1246620511E-006	1.0000000000E+000	-9.9727928724E-001	-6.7522107445E-003	3.0696612444E+003	2.4015269340E-003	-1.0002746404E+000	2.0270495343E+003	1.5989516555E-007	-2.8335613193E-006	1.0000000000E+000	9.9883503313E-001	-5.1259830708E-003	6.2588355939E+000	3.3515816950E-003	9.9738897619E-001	-9.4158014861E-001	1.2692066575E-007	-1.3796561477E-006	1.0000000000E+000	-2.2923023442E-002	-4.8022431345E+000	9.0003103027E+003	4.7964400175E+000	-3.6112969162E-002	-1.7798393962E+002	2.6026038525E-007	-1.7950537565E-006	1.0000000000E+000	6	144	288	278	11	37	0.07051	288	280	21	37	0.07012	288	265	217	10	0.05562	288	260	34	33	0.23743	1.38
3322c_322_04~0113	"04/11/13 00:26:36"	D:/CGA/Users/Dugal/MSc	160004	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046208	9.978066	87.035939	17.896523	-10.301404	93.344300	-18.055694	-9.990594	-93.420211	-17.888539	10.314928	-87.160246	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9796491729E-001	-3.8470199164E-003	3.0694105288E+003	8.6655699321E-004	-1.0002516882E+000	2.0341928589E+003	2.7489620215E-007	-2.0561406689E-006	1.0000000000E+000	-9.9727992766E-001	-6.6684921460E-003	3.0698694297E+003	2.4943578688E-003	-1.0002437916E+000	2.0270627352E+003	2.4600233698E-007	-2.8058404942E-006	1.0000000000E+000	9.9844299395E-001	-4.9989147687E-003	6.5774215752E+000	3.0732490721E-003	9.9721247394E-001	-6.5737398127E-001	-4.9029913195E-009	-1.3381312970E-006	1.0000000000E+000	-2.2709350190E-002	-4.8028086486E+000	9.0013062744E+003	4.7976359239E+000	-3.5512204001E-002	-1.7835064278E+002	3.1116141850E-007	-1.7369405208E-006	1.0000000000E+000	6	144	288	279	13	39	0.07281	288	279	14	31	0.06826	288	266	225	7	0.05020	288	263	33	42	0.23110	1.06
3322c_322_04~0114	"04/11/13 00:27:40"	D:/CGA/Users/Dugal/MSc	160005	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.046426	9.977600	87.036047	17.896639	-10.301591	93.345104	-18.056308	-9.990131	-93.422738	-17.888263	10.315162	-87.161710	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795399425E-001	-3.7812885368E-003	3.0692580978E+003	8.3486846342E-004	-1.0002845555E+000	2.0341308846E+003	2.1629539451E-007	-2.0291800127E-006	1.0000000000E+000	-9.9724054950E-001	-6.6596267398E-003	3.0697407710E+003	2.4737709721E-003	-1.0003875808E+000	2.0271582692E+003	2.1802401078E-007	-2.7960252113E-006	1.0000000000E+000	9.9907474444E-001	-4.9590886309E-003	6.1245773573E+000	3.2203079562E-003	9.9741160093E-001	-6.7005181283E-001	1.6611022881E-007	-1.2876670956E-006	1.0000000000E+000	-2.2720708202E-002	-4.8024339408E+000	9.0003632786E+003	4.7967148267E+000	-3.6182689604E-002	-1.7685066784E+002	2.9211232974E-007	-1.7876703789E-006	1.0000000000E+000	5	144	288	278	10	33	0.07471	288	280	20	35	0.07511	288	269	235	7	0.05235	288	272	70	28	0.27947	1.77
3322c_322_04~0115	"04/11/13 00:28:47"	D:/CGA/Users/Dugal/MSc	160006	16.0	11.3	7.7	8.7	7.8	3.6	7.3	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.045909	9.977947	87.036034	17.896493	-10.301916	93.343652	-18.055833	-9.990147	-93.422046	-17.888037	10.315162	-87.162106	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791127036E-001	-3.9023462469E-003	3.0692405880E+003	8.0839216425E-004	-1.0002193361E+000	2.0341442512E+003	2.2366054974E-007	-2.0969717748E-006	1.0000000000E+000	-9.9727723552E-001	-6.7577266517E-003	3.0698212329E+003	2.4719095887E-003	-1.0002369351E+000	2.0270038717E+003	2.1868731923E-007	-2.8616591540E-006	1.0000000000E+000	9.9910002192E-001	-5.1477630321E-003	6.3233795726E+000	3.3051975739E-003	9.9748052960E-001	-7.6348768738E-001	2.1724457625E-007	-1.3455692453E-006	1.0000000000E+000	-2.3194658460E-002	-4.8018521604E+000	9.0004191261E+003	4.7960507243E+000	-3.5459664762E-002	-1.7773874058E+002	2.1221578349E-007	-1.7389939591E-006	1.0000000000E+000	5	144	288	282	11	48	0.07029	288	282	25	28	0.07454	288	264	224	7	0.06829	288	271	51	32	0.27682	1.47
3322c_322_04~0116	"04/11/13 00:29:47"	D:/CGA/Users/Dugal/MSc	160007	16.0	11.3	7.7	8.7	7.8	3.5	6.9	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046044	9.977657	87.036101	17.896445	-10.301284	93.346289	-18.056130	-9.990213	-93.422848	-17.887869	10.314902	-87.162808	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786994376E-001	-3.8686409849E-003	3.0692524751E+003	9.1361006923E-004	-1.0002442004E+000	2.0340655818E+003	2.4890301627E-007	-2.0633337425E-006	1.0000000000E+000	-9.9720683162E-001	-6.7230969930E-003	3.0697941061E+003	2.5661324738E-003	-1.0003491931E+000	2.0270416734E+003	2.5771797297E-007	-2.8337251910E-006	1.0000000000E+000	9.9933984577E-001	-5.1141129645E-003	6.2003653826E+000	3.4267724031E-003	9.9754990620E-001	-9.3007801345E-001	2.9568628133E-007	-1.3157712877E-006	1.0000000000E+000	-2.2756969873E-002	-4.8023736419E+000	9.0006319856E+003	4.7969481989E+000	-3.5703175683E-002	-1.7756022594E+002	2.9431362007E-007	-1.7426473895E-006	1.0000000000E+000	5	144	288	280	21	34	0.06789	288	282	37	29	0.06612	288	251	206	9	0.07201	288	258	31	25	0.24716	1.33
3322c_322_04~0117	"04/11/13 00:30:49"	D:/CGA/Users/Dugal/MSc	160008	16.0	11.3	7.7	8.7	7.8	3.3	6.6	4.8	4.8	4.8	Auto	Auto	Auto	Auto	Auto	18.046316	9.977944	87.035957	17.896917	-10.301956	93.344106	-18.056185	-9.990150	-93.422403	-17.888517	10.315202	-87.160306	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789231519E-001	-3.8321238793E-003	3.0691007336E+003	7.5544153224E-004	-1.0001557050E+000	2.0341253562E+003	1.9316796373E-007	-2.0718251950E-006	1.0000000000E+000	-9.9714396685E-001	-6.7905574518E-003	3.0695089326E+003	2.4245879933E-003	-1.0002458176E+000	2.0269935754E+003	1.8606175436E-007	-2.9107550344E-006	1.0000000000E+000	9.9894568860E-001	-5.5091280966E-003	6.7558877217E+000	3.3595070134E-003	9.9705032193E-001	-6.1633263087E-001	2.3228621268E-007	-1.5119682693E-006	1.0000000000E+000	-2.2907852956E-002	-4.8026644410E+000	9.0011262712E+003	4.7969697754E+000	-3.6248558432E-002	-1.7714244203E+002	3.0566010459E-007	-1.7798626113E-006	1.0000000000E+000	5	144	288	283	29	37	0.06719	288	284	42	28	0.06848	288	245	200	8	0.08443	288	276	36	31	0.27492	0.74
3322c_322_04~0118	"04/11/13 00:31:50"	D:/CGA/Users/Dugal/MSc	160009	16.0	11.3	7.7	8.7	7.8	3.3	6.5	4.7	4.7	4.7	Auto	Auto	Auto	Auto	Auto	18.046067	9.977837	87.036039	17.896519	-10.301082	93.346098	-18.056069	-9.990757	-93.421113	-17.888069	10.315053	-87.162128	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781003476E-001	-3.9950557182E-003	3.0691273967E+003	7.9172602473E-004	-1.0002554019E+000	2.0341531720E+003	2.2816653426E-007	-2.1272552311E-006	1.0000000000E+000	-9.9728355636E-001	-6.7133091058E-003	3.0697618047E+003	2.3997656085E-003	-1.0002546298E+000	2.0270882100E+003	1.8616651382E-007	-2.8137888994E-006	1.0000000000E+000	9.9881705060E-001	-5.0174842212E-003	6.3131058217E+000	3.2838578213E-003	9.9724293901E-001	-7.5033839799E-001	1.1796661345E-007	-1.3756342281E-006	1.0000000000E+000	-2.3064644602E-002	-4.8023926022E+000	9.0011595703E+003	4.7970786123E+000	-3.4925184337E-002	-1.7861000000E+002	2.7274864063E-007	-1.6751949093E-006	1.0000000000E+000	5	144	288	279	20	33	0.07220	288	280	36	32	0.06980	288	245	197	3	0.07176	288	259	29	33	0.25840	1.51
3322c_322_04~0119	"04/11/13 00:32:49"	D:/CGA/Users/Dugal/MSc	160010	16.0	11.3	7.7	8.7	7.8	3.2	6.5	4.7	4.7	4.7	Auto	Auto	Auto	Auto	Auto	18.045844	9.977485	87.036195	17.896091	-10.301045	93.345598	-18.055769	-9.989720	-93.423062	-17.887638	10.314327	-87.162377	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793515520E-001	-3.8840906432E-003	3.0693544369E+003	8.7757403680E-004	-1.0002807916E+000	2.0341702166E+003	2.6370196028E-007	-2.0764612121E-006	1.0000000000E+000	-9.9716337254E-001	-6.7777104252E-003	3.0696449347E+003	2.5081878402E-003	-1.0003256261E+000	2.0270287994E+003	2.1980177426E-007	-2.8697360198E-006	1.0000000000E+000	9.9895215692E-001	-5.2167074864E-003	6.3162650177E+000	3.2994361312E-003	9.9723895227E-001	-7.1324734947E-001	1.9338181548E-007	-1.4313633734E-006	1.0000000000E+000	-2.2928718360E-002	-4.8019267822E+000	9.0003721436E+003	4.7961479725E+000	-3.5971760459E-002	-1.7627003108E+002	2.6440511367E-007	-1.7513613175E-006	1.0000000000E+000	5	144	288	282	17	37	0.07368	288	282	29	34	0.06955	288	241	196	7	0.07426	288	239	25	26	0.24949	2.47
3322c_322_04~0120	"04/11/13 00:33:49"	D:/CGA/Users/Dugal/MSc	160011	16.0	11.3	7.7	8.7	7.8	3.3	6.5	4.7	4.7	4.7	Auto	Auto	Auto	Auto	Auto	18.046151	9.977587	87.035783	17.896659	-10.302172	93.344053	-18.056216	-9.989802	-93.423835	-17.888064	10.315450	-87.162415	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784835925E-001	-3.8905079220E-003	3.0689407273E+003	7.0711958037E-004	-1.0001074773E+000	2.0340418098E+003	1.4535447490E-007	-2.1018779939E-006	1.0000000000E+000	-9.9721411555E-001	-6.7568737171E-003	3.0696020228E+003	2.3948942382E-003	-1.0002352060E+000	2.0270120297E+003	1.6620413901E-007	-2.8682984992E-006	1.0000000000E+000	9.9905904013E-001	-5.2026818985E-003	6.1222037082E+000	3.2535580111E-003	9.9721269505E-001	-6.2364088397E-001	1.9443625766E-007	-1.4530227141E-006	1.0000000000E+000	-2.3609345010E-002	-4.8011306496E+000	8.9998998892E+003	4.7953620770E+000	-3.5469829716E-002	-1.7691028001E+002	1.7236677392E-007	-1.7243282583E-006	1.0000000000E+000	5	144	288	283	15	39	0.07345	288	283	21	27	0.07435	288	238	189	6	0.06212	288	272	32	37	0.27581	1.72
3322c_322_04~0121	"04/11/13 00:34:48"	D:/CGA/Users/Dugal/MSc	160012	16.0	11.3	7.7	8.7	7.8	3.4	6.9	4.9	4.9	4.9	Auto	Auto	Auto	Auto	Auto	18.046073	9.977974	87.035994	17.896774	-10.301879	93.344253	-18.056054	-9.990274	-93.421909	-17.888272	10.315231	-87.160734	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9802236975E-001	-3.7754948818E-003	3.0695352246E+003	8.4328733968E-004	-1.0003433481E+000	2.0343302438E+003	2.7857515557E-007	-1.9893053761E-006	1.0000000000E+000	-9.9733415925E-001	-6.6362645192E-003	3.0699539998E+003	2.4956462290E-003	-1.0003547066E+000	2.0271507171E+003	2.5599819272E-007	-2.7855881436E-006	1.0000000000E+000	9.9919502093E-001	-5.1294626010E-003	6.1084009584E+000	3.2804039967E-003	9.9751441977E-001	-7.3618140147E-001	2.1109339765E-007	-1.3407994498E-006	1.0000000000E+000	-2.2472483894E-002	-4.8035807415E+000	9.0021791207E+003	4.7985591111E+000	-3.6053833920E-002	-1.7815950878E+002	3.8503289251E-007	-1.6993810164E-006	1.0000000000E+000	5	144	288	282	17	30	0.08201	288	282	14	32	0.07458	288	251	172	14	0.07230	288	256	27	37	0.30462	3.64
3322c_322_04~0122	"04/11/13 00:35:45"	D:/CGA/Users/Dugal/MSc	160013	16.0	11.3	7.7	8.7	7.8	3.6	7.1	5.0	5.0	5.0	Auto	Auto	Auto	Auto	Auto	18.046238	9.977957	87.035968	17.896410	-10.302249	93.342661	-18.056241	-9.989833	-93.423224	-17.887838	10.315182	-87.162522	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791626128E-001	-3.7941108646E-003	3.0691626374E+003	7.9200711553E-004	-1.0002451800E+000	2.0342032991E+003	2.1262151833E-007	-2.0629931309E-006	1.0000000000E+000	-9.9724651256E-001	-6.5902239378E-003	3.0696171528E+003	2.4111737359E-003	-1.0002898814E+000	2.0271377698E+003	1.7798614378E-007	-2.7937681661E-006	1.0000000000E+000	9.9873611367E-001	-5.2826362330E-003	6.5116394512E+000	3.2332007748E-003	9.9696142656E-001	-4.6196509121E-001	1.2174629263E-007	-1.4649665419E-006	1.0000000000E+000	-2.3279445445E-002	-4.8018715784E+000	9.0006677884E+003	4.7961294794E+000	-3.6090568311E-002	-1.7651606960E+002	2.4744787603E-007	-1.7592729580E-006	1.0000000000E+000	5	144	288	282	8	37	0.07430	288	284	11	32	0.07404	288	245	169	16	0.06424	288	282	25	41	0.27489	2.44
3322c_322_04~0123	"04/11/13 00:36:43"	D:/CGA/Users/Dugal/MSc	160014	16.0	8.0	7.7	8.7	7.8	3.7	3.7	5.2	5.2	5.2	Auto	Auto	Auto	Auto	Auto	18.045969	9.977664	87.036113	17.896314	-10.301288	93.345441	-18.055718	-9.990234	-93.421900	-17.888075	10.314882	-87.161572	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9797119995E-001	-3.8379022588E-003	3.0693284678E+003	7.9162304392E-004	-1.0002206843E+000	2.0341823656E+003	2.3194606185E-007	-2.0503437810E-006	1.0000000000E+000	-9.9723178440E-001	-6.7376132264E-003	3.0696304588E+003	2.4122945960E-003	-1.0002636215E+000	2.0270314640E+003	2.0222553226E-007	-2.8898910159E-006	1.0000000000E+000	9.9873013259E-001	-5.4592511926E-003	6.5388672339E+000	3.1948712105E-003	9.9668560716E-001	-2.2710271204E-001	1.4404372030E-007	-1.5986379546E-006	1.0000000000E+000	-2.3034699613E-002	-4.8022329039E+000	9.0010114271E+003	4.7970669905E+000	-3.4964658049E-002	-1.7856958187E+002	2.7358059446E-007	-1.7079846904E-006	1.0000000000E+000	5	144	288	280	13	41	0.07304	288	281	16	32	0.06930	288	244	183	11	0.07718	288	265	28	39	0.28232	2.08
3322c_322_04~0124	"04/11/13 00:37:41"	D:/CGA/Users/Dugal/MSc	160015	16.0	8.0	7.7	8.7	7.8	3.9	3.9	5.4	5.4	5.4	Auto	Auto	Auto	Auto	Auto	18.046004	9.977582	87.036133	17.896224	-10.300974	93.346279	-18.055919	-9.990256	-93.422287	-17.887832	10.314690	-87.162632	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784859711E-001	-3.8523702686E-003	3.0690677354E+003	8.0192433339E-004	-1.0002660209E+000	2.0341638794E+003	2.1582272613E-007	-2.0883785109E-006	1.0000000000E+000	-9.9725795862E-001	-6.6190067800E-003	3.0697185834E+003	2.4710126081E-003	-1.0003141824E+000	2.0270632097E+003	1.8952928641E-007	-2.7822890125E-006	1.0000000000E+000	9.9857956973E-001	-5.3201107545E-003	6.7503022094E+000	3.0954840559E-003	9.9692381685E-001	-3.5791721562E-001	8.3897073143E-008	-1.4795561046E-006	1.0000000000E+000	-2.2907479138E-002	-4.8020075788E+000	9.0003406700E+003	4.7965136129E+000	-3.5358342830E-002	-1.7761014365E+002	2.5168198530E-007	-1.7124347149E-006	1.0000000000E+000	5	144	288	282	6	39	0.07019	288	283	17	38	0.07305	288	244	200	3	0.07648	288	253	35	28	0.27425	1.17
3322c_322_04~0125	"04/11/13 00:38:41"	D:/CGA/Users/Dugal/MSc	160016	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045868	9.977421	87.036211	17.896227	-10.301104	93.346290	-18.055734	-9.989952	-93.423064	-17.887866	10.314673	-87.162952	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787477515E-001	-4.0331927108E-003	3.0694551308E+003	9.1124340642E-004	-1.0002700438E+000	2.0341344030E+003	2.9334528741E-007	-2.0990596241E-006	1.0000000000E+000	-9.9716555668E-001	-6.9319255653E-003	3.0697441490E+003	2.5292137186E-003	-1.0003033859E+000	2.0269473823E+003	2.3442565627E-007	-2.9273512090E-006	1.0000000000E+000	9.9889799958E-001	-5.4423549491E-003	6.6007001441E+000	3.3434027906E-003	9.9692463643E-001	-6.3231044812E-001	2.2543491450E-007	-1.5735617069E-006	1.0000000000E+000	-2.2991414603E-002	-4.8016752462E+000	8.9999379205E+003	4.7963212244E+000	-3.5718550688E-002	-1.7760386033E+002	2.4589931193E-007	-1.7646100721E-006	1.0000000000E+000	5	144	288	277	13	39	0.08099	288	277	22	37	0.08505	288	251	221	6	0.08462	288	264	42	34	0.29205	0.78
3322c_322_04~0126	"04/11/13 00:39:40"	D:/CGA/Users/Dugal/MSc	160017	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.046296	9.977915	87.035651	17.896267	-10.302197	93.342167	-18.056035	-9.989647	-93.422860	-17.887941	10.314957	-87.162031	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9796296075E-001	-3.6738223812E-003	3.0692854284E+003	8.6191013533E-004	-1.0002788813E+000	2.0341772675E+003	2.2882329952E-007	-1.9828878233E-006	1.0000000000E+000	-9.9728567453E-001	-6.5043406773E-003	3.0698221796E+003	2.5514838148E-003	-1.0003728351E+000	2.0271325969E+003	2.3388368210E-007	-2.7280558402E-006	1.0000000000E+000	9.9882893693E-001	-5.0425985383E-003	6.4391593136E+000	3.1334606736E-003	9.9721565633E-001	-5.6701971477E-001	1.5255293995E-007	-1.3598932545E-006	1.0000000000E+000	-2.2515441048E-002	-4.8029844504E+000	9.0019609298E+003	4.7982584829E+000	-3.5695846475E-002	-1.7781574200E+002	3.4996358414E-007	-1.6431355413E-006	1.0000000000E+000	6	144	288	273	12	35	0.08091	288	273	22	38	0.07602	288	249	6	37	0.11428	288	271	46	36	0.25957	2.81
3322c_322_04~0127	"04/11/13 00:40:41"	D:/CGA/Users/Dugal/MSc	160018	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.045916	9.977872	87.036057	17.896387	-10.301464	93.345712	-18.055834	-9.990327	-93.421791	-17.887966	10.314963	-87.162069	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789850492E-001	-3.9010178161E-003	3.0691912583E+003	7.2428917366E-004	-1.0002119288E+000	2.0341879167E+003	2.1059930976E-007	-2.1077834584E-006	1.0000000000E+000	-9.9717411106E-001	-6.7696304142E-003	3.0695777754E+003	2.3424927115E-003	-1.0002431179E+000	2.0271289773E+003	1.9240881218E-007	-2.8866235294E-006	1.0000000000E+000	9.9914855710E-001	-5.0402332009E-003	6.0732957439E+000	3.2635146006E-003	9.9736625999E-001	-7.3862830409E-001	1.8646440975E-007	-1.3301732836E-006	1.0000000000E+000	-2.2992199714E-002	-4.8019168539E+000	9.0004763679E+003	4.7967215802E+000	-3.5692899085E-002	-1.7773994632E+002	2.5819656051E-007	-1.7496501758E-006	1.0000000000E+000	6	144	288	283	11	44	0.07252	288	284	21	43	0.07390	288	257	223	8	0.06610	288	268	37	35	0.27489	2.90
3322c_322_04~0128	"04/11/13 00:41:39"	D:/CGA/Users/Dugal/MSc	160019	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.8	5.8	5.8	Auto	Auto	Auto	Auto	Auto	18.045992	9.977610	87.036126	17.896497	-10.301520	93.345577	-18.056076	-9.990087	-93.423057	-17.887913	10.315061	-87.162794	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9809205825E-001	-3.8418447286E-003	3.0696917925E+003	9.0422452757E-004	-1.0002935993E+000	2.0341839061E+003	2.6885838003E-007	-2.0024348388E-006	1.0000000000E+000	-9.9735341748E-001	-6.5933759063E-003	3.0699464488E+003	2.4949318067E-003	-1.0003001235E+000	2.0270762305E+003	2.1779987083E-007	-2.7480390826E-006	1.0000000000E+000	9.9888116922E-001	-5.1842186609E-003	6.3336135476E+000	3.2309796369E-003	9.9722359025E-001	-7.5272778985E-001	1.4900078194E-007	-1.4311216230E-006	1.0000000000E+000	-2.2946238043E-002	-4.8025044953E+000	9.0009496673E+003	4.7966191247E+000	-3.5845552674E-002	-1.7726779910E+002	2.8663835318E-007	-1.7924539809E-006	1.0000000000E+000	5	144	288	282	12	33	0.07653	288	282	20	34	0.08041	288	266	217	8	0.05468	288	257	63	45	0.28413	1.12
3322c_322_04~0129	"04/11/13 00:42:40"	D:/CGA/Users/Dugal/MSc	160020	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.8	5.8	5.8	Auto	Auto	Auto	Auto	Auto	18.045872	9.977707	87.036118	17.896323	-10.302201	93.343928	-18.056016	-9.989641	-93.424216	-17.887617	10.315208	-87.163563	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799591181E-001	-3.8704912878E-003	3.0694167226E+003	8.5558896473E-004	-1.0002414372E+000	2.0340961946E+003	2.3252068283E-007	-2.0654779931E-006	1.0000000000E+000	-9.9723805849E-001	-6.7407117858E-003	3.0697318848E+003	2.4435706113E-003	-1.0002598139E+000	2.0270209140E+003	2.0356126189E-007	-2.8616394836E-006	1.0000000000E+000	9.9890177005E-001	-5.2637712961E-003	6.4419654527E+000	3.2630315097E-003	9.9706114372E-001	-6.8425062702E-001	1.9349789266E-007	-1.5012626548E-006	1.0000000000E+000	-2.2714861109E-002	-4.8025194182E+000	9.0009176079E+003	4.7973246418E+000	-3.6168045208E-002	-1.7775276569E+002	3.0488196963E-007	-1.7474726774E-006	1.0000000000E+000	5	144	288	281	6	31	0.08250	288	281	14	27	0.08335	288	257	212	8	0.06957	288	262	35	33	0.29895	1.38
3322c_322_04~0130	"04/11/13 00:43:38"	D:/CGA/Users/Dugal/MSc	160021	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.046290	9.977834	87.035998	17.896539	-10.301994	93.343574	-18.056277	-9.989892	-93.423419	-17.888003	10.315105	-87.162503	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793371238E-001	-3.7827284951E-003	3.0691472631E+003	7.8734889314E-004	-1.0002527867E+000	2.0341678482E+003	1.6811473877E-007	-2.0261838650E-006	1.0000000000E+000	-9.9727441101E-001	-6.5745125866E-003	3.0697371452E+003	2.4387274552E-003	-1.0003725761E+000	2.0272468632E+003	1.8056711268E-007	-2.7448433954E-006	1.0000000000E+000	9.9900933190E-001	-5.2863484004E-003	6.4534999971E+000	3.2682448003E-003	9.9724672578E-001	-8.3453113010E-001	2.1271665544E-007	-1.4416031841E-006	1.0000000000E+000	-2.2915299779E-002	-4.8022530347E+000	9.0010249133E+003	4.7969726230E+000	-3.5445025462E-002	-1.7795851688E+002	2.8299892248E-007	-1.7308725755E-006	1.0000000000E+000	6	144	288	279	6	40	0.08005	288	280	21	44	0.08004	288	254	191	11	0.07911	288	278	45	37	0.28920	1.46
